books-in-brief-fiction-289744.html,books-in-brief-fiction-289744.html.txt,Diane Scharper,female,Claude Simon,male,,2002,http://www.nytimes.com/2002/02/03/books/books-in-brief-fiction-289744.html,jardin des plantes  the jardin des plantes  the ,(Fiction; Cultural; Literature; European Literature;';0810117231)
books-in-brief-fiction-289752.html,books-in-brief-fiction-289752.html.txt,Julie Gray,female,Sebastian Faulks,male,,2002,http://www.nytimes.com/2002/02/03/books/books-in-brief-fiction-289752.html,on green dolphin street on green dolphin street ,(Romance; Novels; Historical Fiction; Fiction;';0375704566)
books-in-brief-fiction-289760.html,books-in-brief-fiction-289760.html.txt,Dana Kennedy,female,Joanna Torrey,female,,2002,http://www.nytimes.com/2002/02/03/books/books-in-brief-fiction-289760.html,he goes  she goes he goes  she goes ,(;';0609601237)
books-in-brief-fiction-381241.html,books-in-brief-fiction-381241.html.txt,Curtis Sittenfeld,male,Kate Christensen,female,,2004,http://www.nytimes.com/2004/02/22/books/books-in-brief-fiction-381241.html,epicure's lament  the epicure's lament  the ,(Literature; Food and Drink; Novels; Contemporary; Fiction; Literary Fiction;';038572098X)
books-in-brief-fiction-381624.html,books-in-brief-fiction-381624.html.txt,Paul Bravmann,male,Louis De Bernieres,male,,2001,http://www.nytimes.com/2001/10/07/books/books-in-brief-fiction-381624.html,red dog red dog ,(Animals; Childrens;';059044297X)
books-in-brief-fiction-381640.html,books-in-brief-fiction-381640.html.txt,Jonathan Miles,male,Greg Bottoms,male,,2001,http://www.nytimes.com/2001/10/07/books/books-in-brief-fiction-381640.html,sentimental  heartbroken rednecks: stories sentimental  heartbroken rednecks: stories ,(Short Stories; Fiction;';1593761309)
books-in-brief-fiction-381691.html,books-in-brief-fiction-381691.html.txt,William Ferguson,male,Laura Esquivel,female,,2001,http://www.nytimes.com/2001/10/07/books/books-in-brief-fiction-381691.html,swift as desire swift as desire ,(Romance; European Literature; Magical Realism; Historical Fiction; Fiction;';038572151X)
books-in-brief-fiction-381705.html,books-in-brief-fiction-381705.html.txt,Jesse Lichtenstein,male,John Colapinto,male,,2001,http://www.nytimes.com/2001/10/07/books/books-in-brief-fiction-381705.html,about the author about the author ,(Mystery; Contemporary; Writing; Literary Fiction; Fiction; Thriller;';0060932171)
books-in-brief-fiction-525863.html,books-in-brief-fiction-525863.html.txt,Elizabeth Judd,female,Ann Pancake,female,,2001,http://www.nytimes.com/2001/08/12/books/books-in-brief-fiction-525863.html,given ground given ground ,(American; Short Stories; Fiction;';1584651180)
books-in-brief-fiction-525871.html,books-in-brief-fiction-525871.html.txt,William Ferguson,male,Hozy Rossi,female,,2001,http://www.nytimes.com/2001/08/12/books/books-in-brief-fiction-525871.html,appointment with il duce appointment with il duce ,(;';1566492548)
books-in-brief-fiction-525880.html,books-in-brief-fiction-525880.html.txt,Andrew Santella,male,Bruce Olds,male,,2001,http://www.nytimes.com/2001/08/12/books/books-in-brief-fiction-525880.html,bucking the tiger bucking the tiger ,(Historical Fiction; Western; Historical;';0312420242)
books-in-brief-fiction-525898.html,books-in-brief-fiction-525898.html.txt,Erik Burns,male,Marlin Fitzwater,male,,2001,http://www.nytimes.com/2001/08/12/books/books-in-brief-fiction-525898.html,esther's  pillow esther's  pillow ,(Historical; Historical Fiction; Fiction;';1586480359)
books-in-brief-fiction-525910.html,books-in-brief-fiction-525910.html.txt,Michael Maiello,male,Betool Khedairi,female,,2001,http://www.nytimes.com/2001/08/12/books/books-in-brief-fiction-525910.html,sky so close  a sky so close  a ,(Fiction; Novels;';0385720785)
books-in-brief-fiction-525928.html,books-in-brief-fiction-525928.html.txt,Judith Bolton-Fasman,female,Kate Kennedy,female,,2001,http://www.nytimes.com/2001/08/12/books/books-in-brief-fiction-525928.html,end over end end over end ,(;';1569472769)
books-in-brief-fiction-529931.html,books-in-brief-fiction-529931.html.txt,Taylor Antrim,male,Carter Scholz,male,,2002,http://www.nytimes.com/2002/02/17/books/books-in-brief-fiction-529931.html,radiance radiance ,(Science Fiction; Fiction; Fantasy;';0765335298)
books-in-brief-fiction-529940.html,books-in-brief-fiction-529940.html.txt,Michael Porter,male,Michel Quint,male,,2002,http://www.nytimes.com/2002/02/17/books/books-in-brief-fiction-529940.html,in our strange gardens in our strange gardens ,(Cultural; War; Historical Fiction; Fiction;';1573229164)
books-in-brief-fiction-529958.html,books-in-brief-fiction-529958.html.txt,Adam Mazmanian,male,Hugo Wilcken,male,,2002,http://www.nytimes.com/2002/02/17/books/books-in-brief-fiction-529958.html,execution  the execution  the ,(Management; Productivity; Business; Buisness; Leadership; Nonfiction;';0609610570)
books-in-brief-fiction-529966.html,books-in-brief-fiction-529966.html.txt,Helen Pitt,female,David Adams Richards,male,,2002,http://www.nytimes.com/2002/02/17/books/books-in-brief-fiction-529966.html,mercy among the children mercy among the children ,(Cultural; Fiction;';0743448189)
books-in-brief-fiction-529974.html,books-in-brief-fiction-529974.html.txt,Dana Kennedy,female,Don J Synder,male,,2002,http://www.nytimes.com/2002/02/17/books/books-in-brief-fiction-529974.html,fallen angel fallen angel ,(Romance; Fantasy; Young Adult; Paranormal;';0061965707)
books-in-brief-fiction-868507.html,books-in-brief-fiction-868507.html.txt,James J. Uebbing,male,Robert Littell,male,,2002,http://www.nytimes.com/2002/05/12/books/books-in-brief-fiction-868507.html,company  the: a novel of the cia company  the: a novel of the cia ,(Mystery; Novels; Spy Thriller; Fiction; Suspense; Historical Fiction; Thriller;';0333989791)
books-in-brief-fiction-868515.html,books-in-brief-fiction-868515.html.txt,Michelle Goldberg,female,Ted Heller,male,,2002,http://www.nytimes.com/2002/05/12/books/books-in-brief-fiction-868515.html,funnymen funnymen ,(Fiction;';0743235002)
books-in-brief-fiction-868523.html,books-in-brief-fiction-868523.html.txt,Sally Eckhoff,female,William Carpenter,male,,2002,http://www.nytimes.com/2002/05/12/books/books-in-brief-fiction-868523.html,wooden nickel  the wooden nickel  the ,(Romance;';159705853X)
books-in-brief-fiction-868540.html,books-in-brief-fiction-868540.html.txt,Suzan Sherman,female,Julia Whitty,female,,2002,http://www.nytimes.com/2002/05/12/books/books-in-brief-fiction-868540.html,tortoise for the queen of tonga  a tortoise for the queen of tonga  a ,(Short Stories; Adult; Fiction;';0618119809)
books-in-brief-fiction-986917.html,books-in-brief-fiction-986917.html.txt,John Hartl,male,Gail Godwin,female,,2003,http://www.nytimes.com/2003/04/06/books/books-in-brief-fiction-986917.html?fta=y,evenings at five evenings at five ,(Fiction;';None)
books-in-brief-fiction-a-specter-stalks-the-victorian-novel.html,books-in-brief-fiction-a-specter-stalks-the-victorian-novel.html.txt,Kera Bolonik,female,Jasper Fforde,male,,2002,http://www.nytimes.com/2002/02/17/books/books-in-brief-fiction-a-specter-stalks-the-victorian-novel.html,eyre affair  the eyre affair  the ,(Mystery; Fantasy; Humor; Science Fiction; Fiction;';0142001805)
books-in-brief-fiction-edgar-s-ordeals.html,books-in-brief-fiction-edgar-s-ordeals.html.txt,Jennifer Reese,female,Brady Udall,male,,2001,http://www.nytimes.com/2001/07/01/books/books-in-brief-fiction-edgar-s-ordeals.html,miracle life of edgar mint  the miracle life of edgar mint  the ,(Young Adult; Book Club; Contemporary; Fiction;';039334164X)
books-in-brief-fiction-enuf-pafology.html,books-in-brief-fiction-enuf-pafology.html.txt,Jenifer Berman,female,Percival Everett,male,,2001,http://www.nytimes.com/2001/10/07/books/books-in-brief-fiction-enuf-pafology.html,erasure erasure ,(Literature; Humor; Contemporary; Fiction; Cultural; Race;';0786888156)
books-in-brief-fiction-hit-em-with-a-lizard.html,books-in-brief-fiction-hit-em-with-a-lizard.html.txt,Alanna Nash,female,Carl Hiaasen,male,,2002,http://www.nytimes.com/2002/02/03/books/books-in-brief-fiction-hit-em-with-a-lizard.html,basket case basket case ,(Mystery; Humor; Fiction;';0446695645)
books-in-brief-fiction-insides-out.html,books-in-brief-fiction-insides-out.html.txt,Megan Harlan,female,Shelley Jackson,female,,2002,http://www.nytimes.com/2002/05/12/books/books-in-brief-fiction-insides-out.html,melancholy of anatomy  the melancholy of anatomy  the ,(Fantasy; Magical Realism; Glbt; Short Stories; Fiction;';038572120X)
books-in-brief-fiction-poetry-087882.html,books-in-brief-fiction-poetry-087882.html.txt,Jo Ann Gutin,female,Amanda Craig,female,,2002,http://www.nytimes.com/2002/01/20/books/books-in-brief-fiction-poetry-087882.html,in a dark wood in a dark wood ,(Mystery; Suspense; Thriller; Fiction;';1846558913)
books-in-brief-fiction-poetry-087904.html,books-in-brief-fiction-poetry-087904.html.txt,James J. Uebbing,male,Gustaf Sobin,male,,2002,http://www.nytimes.com/2002/01/20/books/books-in-brief-fiction-poetry-087904.html,in pursuit of a vanishing star in pursuit of a vanishing star ,(;';0393042049)
books-in-brief-fiction-poetry-087920.html,books-in-brief-fiction-poetry-087920.html.txt,Megan Harlan,female,Alan Jenkins,male,,2002,http://www.nytimes.com/2002/01/20/books/books-in-brief-fiction-poetry-087920.html,short history of snakes  a: poems short history of snakes  a: poems ,(;';080213811X)
books-in-brief-fiction-poetry-112950.html,books-in-brief-fiction-poetry-112950.html.txt,Maggie Jones,female,Ursula Hegi,female,,2001,http://www.nytimes.com/2001/11/18/books/books-in-brief-fiction-poetry-112950.html,hotel of the saints hotel of the saints ,(Short Stories; Fiction;';0743227166)
books-in-brief-fiction-poetry-112976.html,books-in-brief-fiction-poetry-112976.html.txt,James Polk,male,Mylene Dressler,female,,2001,http://www.nytimes.com/2001/11/18/books/books-in-brief-fiction-poetry-112976.html,deadwood beetle  the deadwood beetle  the ,(Fiction;';1423315499)
books-in-brief-fiction-poetry-112984.html,books-in-brief-fiction-poetry-112984.html.txt,Dana Kennedy,female,Susan Segal,female,,2001,http://www.nytimes.com/2001/11/18/books/books-in-brief-fiction-poetry-112984.html,aria aria ,(Science Fiction; Sequential Art; Fantasy;';1413900402)
books-in-brief-fiction-poetry-112992.html,books-in-brief-fiction-poetry-112992.html.txt,Michael Maiello,male,John Smolens,male,,2001,http://www.nytimes.com/2001/11/18/books/books-in-brief-fiction-poetry-112992.html,cold cold ,(Mystery; Young Adult; Book Club; Crime; Literature; Nonfiction; Classics; Thriller;';0679745580)
books-in-brief-fiction-poetry-113107.html,books-in-brief-fiction-poetry-113107.html.txt,Mark Lindquist,male,Alexandra Styron,female,,2001,http://www.nytimes.com/2001/07/15/books/books-in-brief-fiction-poetry-113107.html,all the finest girls all the finest girls ,(Fiction;';0316120863)
books-in-brief-fiction-poetry-113115.html,books-in-brief-fiction-poetry-113115.html.txt,Sia Michel,female,Steve Earle,male,,2001,http://www.nytimes.com/2001/07/15/books/books-in-brief-fiction-poetry-113115.html,doghouse roses: stories doghouse roses: stories ,(Music; Short Stories; Fiction;';0618219242)
books-in-brief-fiction-poetry-113131.html,books-in-brief-fiction-poetry-113131.html.txt,Judith Bolton-Fasman,female,Barbara Bean,female,,2001,http://www.nytimes.com/2001/07/15/books/books-in-brief-fiction-poetry-113131.html,dream house: stories dream house: stories ,(Literature; Christian; Fantasy; Fiction; Christian Fiction; Religion; Spirituality; Classics;';None)
books-in-brief-fiction-poetry-137812.html,books-in-brief-fiction-poetry-137812.html.txt,John Hartl,male,Chimamanda Ngozi Adichie,female,,2003,http://www.nytimes.com/2003/11/23/books/books-in-brief-fiction-poetry-137812.html,purple hibiscus purple hibiscus ,(Cultural; Literature; Historical Fiction; Fiction;';0007189885)
books-in-brief-fiction-poetry-176362.html,books-in-brief-fiction-poetry-176362.html.txt,Adam Mazmanian,male,Sue Monk Kidd,female,,2002,http://www.nytimes.com/2002/03/31/books/books-in-brief-fiction-poetry-176362.html,secret life of bees  the secret life of bees  the ,(;';0142001740)
books-in-brief-fiction-poetry-212865.html,books-in-brief-fiction-poetry-212865.html.txt,Mark Oppenheimer,male,Bill Flanagan,male,,2000,http://www.nytimes.com/2000/07/23/books/books-in-brief-fiction-poetry-212865.html?fta=y,a & r a & r ,(Productivity; Reference; Business; Philosophy; Buisness; Self Help; Leadership; Nonfiction; Inspirational;';0743269519)
books-in-brief-fiction-poetry-279684.html,books-in-brief-fiction-poetry-279684.html.txt,Megan Harlan,female,Douglas Coupland,male,,2003,http://www.nytimes.com/2003/07/06/books/books-in-brief-fiction-poetry-279684.html?fta=y,hey nostradamus! hey nostradamus! ,(Cultural; Novels; Contemporary; Fiction;';1582344159)
books-in-brief-fiction-poetry-319619.html,books-in-brief-fiction-poetry-319619.html.txt,Kera Bolonik,female,Neil Gaiman,male,,2001,http://www.nytimes.com/2001/07/29/books/books-in-brief-fiction-poetry-319619.html,american gods american gods ,(Science Fiction; Science Fiction Fantasy; Horror; Novels; Contemporary; Fiction; Fantasy; Adult;';None)
books-in-brief-fiction-poetry-319627.html,books-in-brief-fiction-poetry-319627.html.txt,Mary Elizabeth Williams,female,Kate Christensen,female,,2001,http://www.nytimes.com/2001/07/29/books/books-in-brief-fiction-poetry-319627.html,jeremy thrane jeremy thrane ,(Literary Fiction; Glbt; Fiction;';0385720343)
books-in-brief-fiction-poetry-319635.html,books-in-brief-fiction-poetry-319635.html.txt,Scott Veale,male,Ross Macdonald,male,,2001,http://www.nytimes.com/2001/07/29/books/books-in-brief-fiction-poetry-319635.html,strangers in town strangers in town ,(Mystery; Thriller;';None)
books-in-brief-fiction-poetry-319643.html,books-in-brief-fiction-poetry-319643.html.txt,Barbara Sutton,female,Solomon Jones,male,,2001,http://www.nytimes.com/2001/07/29/books/books-in-brief-fiction-poetry-319643.html,pipe dream pipe dream ,(Science Fiction; Fiction;';0615823742)
books-in-brief-fiction-poetry-319660.html,books-in-brief-fiction-poetry-319660.html.txt,Tom Beer,male,Steve Monroe,male,,2001,http://www.nytimes.com/2001/07/29/books/books-in-brief-fiction-poetry-319660.html,57  chicago 57  chicago ,(Fiction;';0786886285)
books-in-brief-fiction-poetry-430072.html,books-in-brief-fiction-poetry-430072.html.txt,Megan Harlan,female,Maxine Kumin,female,,2001,http://www.nytimes.com/2001/12/09/books/books-in-brief-fiction-poetry-430072.html,long marriage  the: poems long marriage  the: poems ,(Poetry;';0393324370)
books-in-brief-fiction-poetry-430080.html,books-in-brief-fiction-poetry-430080.html.txt,Suzanne Berne,female,Adrianne Harun,female,,2001,http://www.nytimes.com/2001/12/09/books/books-in-brief-fiction-poetry-430080.html,king of limbo  the: and other stories king of limbo  the: and other stories ,(Short Stories;';1585671932)
books-in-brief-fiction-poetry-430099.html,books-in-brief-fiction-poetry-430099.html.txt,Maggie Galehouse,female,Michelle Richmond,female,,2001,http://www.nytimes.com/2001/12/09/books/books-in-brief-fiction-poetry-430099.html,girl in the fall-away dress  the: stories girl in the fall-away dress  the: stories ,(;';1945753048)
books-in-brief-fiction-poetry-430102.html,books-in-brief-fiction-poetry-430102.html.txt,Jana Giles,female,Graciela Limon,female,,2001,http://www.nytimes.com/2001/12/09/books/books-in-brief-fiction-poetry-430102.html,erased faces erased faces ,(Fiction;';1558853421)
books-in-brief-fiction-poetry-430110.html,books-in-brief-fiction-poetry-430110.html.txt,Elizabeth Judd,female,Julie Parsons,female,,2001,http://www.nytimes.com/2001/12/09/books/books-in-brief-fiction-poetry-430110.html,eager to please eager to please ,(Mystery; Suspense; Thriller;';0330368818)
books-in-brief-fiction-poetry-619396.html,books-in-brief-fiction-poetry-619396.html.txt,Gabriel Sanders,male,Karoly Pap,male,,2001,http://www.nytimes.com/2001/10/21/books/books-in-brief-fiction-poetry-619396.html,azarel azarel ,(;';193423091X)
books-in-brief-fiction-poetry-619418.html,books-in-brief-fiction-poetry-619418.html.txt,Robert Rorke,male,Christine Lincoln,female,,2001,http://www.nytimes.com/2001/10/21/books/books-in-brief-fiction-poetry-619418.html,sap rising sap rising ,(Fiction;';0385407890)
books-in-brief-fiction-poetry-619426.html,books-in-brief-fiction-poetry-619426.html.txt,Ken Tucker,male,Hayden Carruth,male,,2001,http://www.nytimes.com/2001/10/21/books/books-in-brief-fiction-poetry-619426.html,doctor jazz doctor jazz ,(Poetry;';1556591632)
books-in-brief-fiction-poetry-619434.html,books-in-brief-fiction-poetry-619434.html.txt,Dana Kennedy,female,Norman Green,male,,2001,http://www.nytimes.com/2001/10/21/books/books-in-brief-fiction-poetry-619434.html,shooting dr jack shooting dr jack ,(Mystery; Fiction;';006088830X)
books-in-brief-fiction-poetry-637661.html,books-in-brief-fiction-poetry-637661.html.txt,Michael Porter,male,Ben Marcus,male,,2002,http://www.nytimes.com/2002/04/28/books/books-in-brief-fiction-poetry-637661.html,notable american women notable american women ,(Literature; Novels; Contemporary; Fiction; Literary Fiction; Fantasy; Womens; Short Stories;';0375713786)
books-in-brief-fiction-poetry-637670.html,books-in-brief-fiction-poetry-637670.html.txt,Marina Harss,female,William Riviere,male,,2002,http://www.nytimes.com/2002/04/28/books/books-in-brief-fiction-poetry-637670.html,kate caterina kate caterina ,(Historical Fiction;';0871138395)
books-in-brief-fiction-poetry-637688.html,books-in-brief-fiction-poetry-637688.html.txt,King Kaufman,male,Nicola Griffith,female,,2002,http://www.nytimes.com/2002/04/28/books/books-in-brief-fiction-poetry-637688.html,stay stay ,(Romance; Young Adult; Contemporary; Fiction;';0525421033)
books-in-brief-fiction-poetry-637696.html,books-in-brief-fiction-poetry-637696.html.txt,Adam Baer,male,Scott Lasser,male,,2002,http://www.nytimes.com/2002/04/28/books/books-in-brief-fiction-poetry-637696.html,all i could get all i could get ,(Fiction;';0375727876)
books-in-brief-fiction-poetry-637700.html,books-in-brief-fiction-poetry-637700.html.txt,Andy Brumer,male,Campbell Mcgrath,male,,2002,http://www.nytimes.com/2002/04/28/books/books-in-brief-fiction-poetry-637700.html,florida poems florida poems ,(Poetry; Contemporary;';0060527366)
books-in-brief-fiction-poetry-655600.html,books-in-brief-fiction-poetry-655600.html.txt,Adam Mazmanian,male,John Grisham,male,,2001,http://www.nytimes.com/2001/12/23/books/books-in-brief-fiction-poetry-655600.html,skipping christmas skipping christmas ,(Holiday; Humor; Fiction;';0099481685)
books-in-brief-fiction-poetry-655619.html,books-in-brief-fiction-poetry-655619.html.txt,Emily Hall,female,Cees Nooteboom,male,,2001,http://www.nytimes.com/2001/12/23/books/books-in-brief-fiction-poetry-655619.html,all souls day all souls day ,(Literature; Love; Novels; Contemporary; European Literature; Roman; Cultural; Fiction;';0330392603)
books-in-brief-fiction-poetry-655627.html,books-in-brief-fiction-poetry-655627.html.txt,Patricia Chui,female,Peter Plate,male,,2001,http://www.nytimes.com/2001/12/23/books/books-in-brief-fiction-poetry-655627.html,one foot off the gutter one foot off the gutter ,(;';1583222596)
books-in-brief-fiction-poetry-655635.html,books-in-brief-fiction-poetry-655635.html.txt,Fionn Meade,male,Morag Prunty,female,,2001,http://www.nytimes.com/2001/12/23/books/books-in-brief-fiction-poetry-655635.html,wild cats & colleens wild cats & colleens ,(Womens Fiction; Fiction;';0060959797)
books-in-brief-fiction-poetry-655643.html,books-in-brief-fiction-poetry-655643.html.txt,Eric McHenry,male,Rachel Hadas,female,,2001,http://www.nytimes.com/2001/12/23/books/books-in-brief-fiction-poetry-655643.html,indelible indelible ,(Mystery; Suspense; Thriller; Fiction;';0060567112)
books-in-brief-fiction-poetry-669199.html,books-in-brief-fiction-poetry-669199.html.txt,William Ferguson,male,Gregg Easterbrook,male,,2003,http://www.nytimes.com/2003/01/12/books/books-in-brief-fiction-poetry-669199.html?fta=y,here and now  the here and now  the ,(Romance; Science Fiction; Young Adult;';0385736800)
books-in-brief-fiction-poetry-693197.html,books-in-brief-fiction-poetry-693197.html.txt,Emily Hall,female,Brad Watson,male,,2002,http://www.nytimes.com/2002/11/10/books/books-in-brief-fiction-poetry-693197.html?fta=y,heaven of mercury  the heaven of mercury  the ,(Literature; Novels; Book Club; Contemporary; Fiction; Literary Fiction; American; Gothic; Historical Fiction;';0393047571)
books-in-brief-fiction-poetry-748382.html,books-in-brief-fiction-poetry-748382.html.txt,Rob Walker,male,Arthur Bradford,male,,2001,http://www.nytimes.com/2001/08/26/books/books-in-brief-fiction-poetry-748382.html,dogwalker: stories dogwalker: stories ,(Animals; Short Stories; Fiction;';0375726691)
books-in-brief-fiction-poetry-748390.html,books-in-brief-fiction-poetry-748390.html.txt,Katherine Dieckmann,female,Sandro Meallet,male,,2001,http://www.nytimes.com/2001/08/26/books/books-in-brief-fiction-poetry-748390.html,edgewater angels edgewater angels ,(Realistic Fiction;';037572561X)
books-in-brief-fiction-poetry-748404.html,books-in-brief-fiction-poetry-748404.html.txt,Betsy Groban,female,Dorothy Samuels,female,,2001,http://www.nytimes.com/2001/08/26/books/books-in-brief-fiction-poetry-748404.html,filthy rich filthy rich ,(Romance; Adult Fiction; Fiction;';1402287151)
books-in-brief-fiction-poetry-748412.html,books-in-brief-fiction-poetry-748412.html.txt,Kimberly B. Marlowe,female,Alexandra Marshall,female,,2001,http://www.nytimes.com/2001/08/26/books/books-in-brief-fiction-poetry-748412.html,court of common pleas  the court of common pleas  the ,(;';0618257535)
books-in-brief-fiction-poetry-748420.html,books-in-brief-fiction-poetry-748420.html.txt,Melanie Rehak,female,Greg Williamson,male,,2001,http://www.nytimes.com/2001/08/26/books/books-in-brief-fiction-poetry-748420.html,errors in the script: poems errors in the script: poems ,(Young Adult; Contemporary; Fiction; Romance; Realistic Fiction; New Adult; Womens Fiction;';1619633973)
books-in-brief-fiction-poetry-851310.html,books-in-brief-fiction-poetry-851310.html.txt,Sia Michel,female,Hugo Hamilton,male,,2001,http://www.nytimes.com/2001/11/04/books/books-in-brief-fiction-poetry-851310.html,sad bastard sad bastard ,(Fiction;';1568582064)
books-in-brief-fiction-poetry-851337.html,books-in-brief-fiction-poetry-851337.html.txt,Jon Garelick,male,Doug Marlette,male,,2001,http://www.nytimes.com/2001/11/04/books/books-in-brief-fiction-poetry-851337.html,bridge  the bridge  the ,(Young Adult; Childrens; Realistic Fiction; Academic; Fiction; Fantasy; Adventure; Classics;';0439366771)
books-in-brief-fiction-poetry-851345.html,books-in-brief-fiction-poetry-851345.html.txt,Jeff Waggoner,male,Jack Pulaski,male,,2001,http://www.nytimes.com/2001/11/04/books/books-in-brief-fiction-poetry-851345.html,courting laura providencia courting laura providencia ,(;';0939010674)
books-in-brief-fiction-poetry-866253.html,books-in-brief-fiction-poetry-866253.html.txt,Emily Nussbaum,female,Les Murray,male,,2002,http://www.nytimes.com/2002/01/06/books/books-in-brief-fiction-poetry-866253.html,conscious and verbal conscious and verbal ,(Poetry;';0374528608)
books-in-brief-fiction-poetry-866270.html,books-in-brief-fiction-poetry-866270.html.txt,Julie Gray,female,Kurban Said,male,,2002,http://www.nytimes.com/2002/01/06/books/books-in-brief-fiction-poetry-866270.html,girl from the golden horn  the: girl from the golden horn  the: ,(Cultural; European Literature; Historical Fiction; Fiction;';140003082X)
books-in-brief-fiction-poetry-866288.html,books-in-brief-fiction-poetry-866288.html.txt,Rachel Donadio,female,Jack Kelly,male,,2002,http://www.nytimes.com/2002/01/06/books/books-in-brief-fiction-poetry-866288.html,mobtown mobtown ,(Mystery; Fiction;';0786866152)
books-in-brief-fiction-poetry-866296.html,books-in-brief-fiction-poetry-866296.html.txt,Michael Porter,male,Brett Ellen Block,male,,2002,http://www.nytimes.com/2002/01/06/books/books-in-brief-fiction-poetry-866296.html,destination known destination known ,(;';0822941686)
books-in-brief-fiction-poetry-944661.html,books-in-brief-fiction-poetry-944661.html.txt,Nikki Dillon,female,Joyce Palmer,female,,2001,http://www.nytimes.com/2001/09/09/books/books-in-brief-fiction-poetry-944661.html,greenwichtown greenwichtown ,(;';0312283210)
books-in-brief-fiction-poetry-944688.html,books-in-brief-fiction-poetry-944688.html.txt,Terry Teachout,male,Dashiell Hammett,male,,2001,http://www.nytimes.com/2001/09/09/books/books-in-brief-fiction-poetry-944688.html,crime stories and other writings crime stories and other writings ,(Mystery; Short Stories; Fiction;';1931082006)
books-in-brief-fiction-poetry-944696.html,books-in-brief-fiction-poetry-944696.html.txt,Rodger Lyle Brown,male,Kinky Friedman,male,,2001,http://www.nytimes.com/2001/09/09/books/books-in-brief-fiction-poetry-944696.html,steppin' on a rainbow steppin' on a rainbow ,(Mystery; Humor; Fiction;';0671047442)
books-in-brief-fiction-poetry-944700.html,books-in-brief-fiction-poetry-944700.html.txt,Roberta Bernstein,female,Elizabeth Mcgregor,female,,2001,http://www.nytimes.com/2001/09/09/books/books-in-brief-fiction-poetry-944700.html,ice child  the ice child  the ,(Historical; Roman; Contemporary; Historical Fiction; Fiction;';0451410610)
books-in-brief-fiction-poetry-944718.html,books-in-brief-fiction-poetry-944718.html.txt,Matthew Flamm,male,Diane Wakoski,female,,2001,http://www.nytimes.com/2001/09/09/books/books-in-brief-fiction-poetry-944718.html,butcher's apron  the butcher's apron  the ,(;';1497391091)
books-in-brief-fiction-poetry-a-woman-s-reconstruction.html,books-in-brief-fiction-poetry-a-woman-s-reconstruction.html.txt,Andrew Ervin,male,Isabel Allende,female,,2001,http://www.nytimes.com/2001/11/04/books/books-in-brief-fiction-poetry-a-woman-s-reconstruction.html,portrait in sepia portrait in sepia ,(Literature; Historical Fiction; Novels; Fiction; Romance; Cultural; Adult; Historical; European Literature; Adult Fiction;';0060898488)
books-in-brief-fiction-poetry-alone-of-all-her-kind.html,books-in-brief-fiction-poetry-alone-of-all-her-kind.html.txt,Jennifer Reese,female,Kelly Armstrong,female,,2001,http://www.nytimes.com/2001/10/21/books/books-in-brief-fiction-poetry-alone-of-all-her-kind.html,bitten bitten ,(Paranormal; Fiction; Romance; Fantasy; Shapeshifters; Adult;';0452286034)
books-in-brief-fiction-poetry-an-appeal-to-himself.html,books-in-brief-fiction-poetry-an-appeal-to-himself.html.txt,Emily Nussbaum,female,Tony Hoagland,male,,2003,http://www.nytimes.com/2003/11/09/books/books-in-brief-fiction-poetry-an-appeal-to-himself.html,what narcissism means to me what narcissism means to me ,(Adult; Academic; Literature; Poetry; Fiction;';1555973868)
books-in-brief-fiction-poetry-boy-detective-gets-wise.html,books-in-brief-fiction-poetry-boy-detective-gets-wise.html.txt,Mary Elizabeth Williams,female,Jay Russell,male,,2001,http://www.nytimes.com/2001/11/18/books/books-in-brief-fiction-poetry-boy-detective-gets-wise.html,brown harvest brown harvest ,(Science Fiction; Fiction;';1568582110)
books-in-brief-fiction-poetry-dear-diary-i-m-locked-in-a-basement.html,books-in-brief-fiction-poetry-dear-diary-i-m-locked-in-a-basement.html.txt,King Kaufman,male,Guy Burt,male,,2001,http://www.nytimes.com/2001/12/09/books/books-in-brief-fiction-poetry-dear-diary-i-m-locked-in-a-basement.html,hole  the hole  the ,(Realistic Fiction; Young Adult; Childrens; Fiction;';0439244196)
books-in-brief-fiction-poetry-dreaming-in-the-new-russia.html,books-in-brief-fiction-poetry-dreaming-in-the-new-russia.html.txt,Rodney Welch,male,Katherine Shonk,female,,2004,http://www.nytimes.com/2004/01/25/books/books-in-brief-fiction-poetry-dreaming-in-the-new-russia.html?fta=y,red passport  the red passport  the ,(Cultural; Short Stories; Adult; Fiction;';0312423314)
books-in-brief-fiction-poetry-eaten-by-boston.html,books-in-brief-fiction-poetry-eaten-by-boston.html.txt,Charles Wilson,male,William F Weld,male,,2002,http://www.nytimes.com/2002/01/06/books/books-in-brief-fiction-poetry-eaten-by-boston.html,stillwater stillwater ,(Military History; Literature; Parenting; Historical Fiction; Fiction;';0547898207)
books-in-brief-fiction-poetry-her-art-imitates-her-life-you-got-that.html,books-in-brief-fiction-poetry-her-art-imitates-her-life-you-got-that.html.txt,Melanie Rehak,female,Louise Gluck,female,,2001,http://www.nytimes.com/2001/05/13/books/books-in-brief-fiction-poetry-her-art-imitates-her-life-you-got-that.html?fta=y,seven ages  the seven ages  the ,(Cultural; Nonfiction; Travel; History;';1400034469)
